scenario,sa4_code16,age_band_id,vaccine,time_dose_1,time_dose_2,num_people
19,313,9,1,43,46,143
19,313,9,1,42,45,149
19,313,9,3,47,51,11
19,313,9,1,36,39,217
19,313,9,1,44,47,97
19,313,9,1,39,42,21
19,313,9,1,54,,7
19,313,9,1,47,50,34
19,313,9,1,34,37,69
19,313,9,1,41,44,93
19,313,4,1,21,33,3
19,313,7,1,31,34,65
19,313,8,3,48,52,15
19,313,9,1,14,17,19
19,313,9,1,17,20,59
19,313,9,3,43,47,23
19,313,2,2,20,32,12
19,313,7,1,16,19,24
19,313,5,1,27,33,21
19,313,9,1,21,24,21
19,313,3,2,31,43,25
19,313,9,1,26,29,11
19,313,3,1,15,18,26
19,313,4,1,13,16,5
19,313,7,1,55,,11
19,313,8,1,13,16,4
19,313,2,1,27,33,3
19,313,4,2,13,33,9
19,313,5,1,17,20,44
19,313,2,2,18,30,16
19,313,6,1,27,33,7
19,313,7,2,17,33,9
19,313,7,1,20,23,9
19,313,9,3,42,46,15
19,313,9,1,50,53,10
19,313,9,3,44,48,17
19,313,8,1,53,56,11
19,313,8,2,15,27,32
19,313,9,1,48,51,20
19,313,2,1,19,22,4
19,313,3,1,27,33,24
19,313,9,3,46,50,19
19,313,5,2,13,25,5
19,313,9,1,46,49,47
19,313,9,3,45,49,15
19,313,2,2,28,40,5
19,313,7,1,22,33,2
19,313,9,2,41,53,37
19,313,4,2,16,28,58
19,313,5,1,37,41,6
19,313,8,1,24,27,10
19,313,3,1,21,33,1
19,313,9,1,25,28,17
19,313,3,2,16,28,50
19,313,5,1,22,25,27
19,313,9,1,15,18,14
19,313,9,1,55,,6
19,313,9,3,48,52,5
19,313,5,2,18,33,30
19,313,3,2,10,22,2
19,313,5,1,15,18,28
19,313,5,1,24,27,37
19,313,6,1,15,18,37
19,313,7,1,17,20,19
19,313,2,2,24,36,5
19,313,3,2,29,41,9
19,313,5,1,26,33,11
19,313,9,2,14,26,3
19,313,9,1,19,33,19
19,313,9,1,22,33,15
19,313,2,2,30,42,4
19,313,3,2,18,33,44
19,313,3,2,22,34,23
19,313,3,2,30,42,10
19,313,4,2,30,42,3
19,313,6,1,22,25,13
19,313,7,1,28,33,6
19,313,9,1,29,32,9
19,313,9,1,24,27,11
19,313,9,1,56,,2
19,313,9,1,52,55,8
19,313,2,1,29,33,14
19,313,2,2,23,35,11
19,313,8,2,8,20,3
19,313,9,1,17,33,9
19,313,9,2,43,55,21
19,313,8,1,32,35,15
19,313,7,1,14,17,18
19,313,9,1,33,36,10
19,313,5,3,52,56,37
19,313,2,2,21,33,5
19,313,9,1,23,33,2
19,313,4,2,20,33,17
19,313,6,2,11,23,2
19,313,3,1,20,23,32
19,313,3,1,28,33,24
19,313,9,1,30,33,5
19,313,2,1,27,30,18
19,313,2,1,18,21,5
19,313,2,1,22,25,5
19,313,2,2,19,33,3
19,313,2,1,25,28,7
19,313,3,2,20,33,9
19,313,3,1,30,34,37
19,313,3,2,15,33,5
19,313,5,1,21,33,3
19,313,5,1,21,24,25
19,313,5,1,18,21,51
19,313,6,1,17,20,26
19,313,6,1,28,34,5
19,313,7,3,54,,4
19,313,9,3,50,54,4
19,313,2,1,23,33,2
19,313,2,1,26,29,6
19,313,2,2,31,43,6
19,313,2,2,29,41,1
19,313,2,2,32,44,6
19,313,3,1,29,34,24
19,313,3,2,12,24,3
19,313,3,2,14,26,3
19,313,4,1,26,33,7
19,313,4,1,27,33,9
19,313,4,1,14,17,28
19,313,4,1,18,33,3
19,313,4,1,13,34,8
19,313,4,1,19,34,1
19,313,4,1,19,33,1
19,313,4,1,22,33,5
19,313,4,2,17,33,13
19,313,4,2,15,27,18
19,313,5,2,14,26,7
19,313,6,1,21,24,19
19,313,6,1,22,33,5
19,313,6,1,19,34,1
19,313,6,1,13,34,20
19,313,6,2,10,22,1
19,313,7,2,16,33,2
19,313,7,1,13,33,10
19,313,7,2,48,,17
19,313,7,2,54,,1
19,313,7,2,50,,10
19,313,7,1,13,16,5
19,313,8,1,17,20,16
19,313,8,1,22,33,8
19,313,8,1,22,34,4
19,313,8,1,23,26,12
19,313,8,1,18,34,1
19,313,8,1,18,33,6
19,313,8,1,21,33,3
19,313,8,2,50,,2
19,313,8,2,49,,5
19,313,8,1,21,24,3
19,313,8,2,6,18,2
19,313,8,1,17,33,2
19,313,8,1,14,17,8
19,313,8,3,53,,3
19,313,9,1,16,34,1
19,313,9,1,19,34,4
19,313,9,1,26,33,8
19,313,9,1,51,54,19
19,313,9,3,49,53,5
19,313,9,1,53,56,7
19,313,9,2,45,,12
19,313,9,2,46,,10
19,313,9,2,52,,4
19,313,9,2,47,,4
19,313,9,2,53,,1
19,313,2,1,21,24,4
19,313,2,2,26,38,6
19,313,3,1,19,34,1
19,313,3,1,19,33,5
19,313,3,1,28,34,3
19,313,3,1,26,34,2
19,313,3,1,26,33,5
19,313,3,1,25,34,1
19,313,3,2,17,33,14
19,313,4,1,23,33,1
19,313,5,1,13,34,10
19,313,5,1,36,40,14
19,313,6,1,16,33,3
19,313,6,1,21,33,2
19,313,6,1,37,41,6
19,313,7,2,9,21,2
19,313,7,2,49,,10
19,313,7,2,53,,3
19,313,8,2,10,22,1
19,313,8,2,54,,3
19,313,9,1,21,34,5
19,313,9,1,28,33,5
19,313,5,1,14,17,16
19,313,6,2,16,33,5
19,313,2,1,29,34,4
19,313,2,2,13,33,4
19,313,5,1,38,42,1
19,313,7,1,21,33,6
19,313,9,1,15,34,2
19,313,2,2,27,39,5
19,313,6,1,19,33,3
19,313,7,2,14,26,5
19,313,9,1,15,33,2
19,313,5,2,12,24,1
19,313,7,3,56,,6
19,313,8,3,54,,1
19,313,9,1,14,33,1
19,313,3,2,11,23,3
19,313,8,3,52,56,2
19,313,8,1,24,33,1
19,313,7,1,27,33,5
19,313,8,1,36,40,1
19,313,2,1,16,19,3
19,313,2,2,22,34,5
19,313,3,1,22,33,3
19,313,3,1,17,33,1
19,313,4,1,26,34,2
19,313,4,2,15,33,5
19,313,4,2,5,17,1
19,313,5,1,31,35,4
19,313,5,1,27,34,3
19,313,6,1,30,35,3
19,313,7,1,19,33,4
19,313,7,2,11,23,1
19,313,7,1,27,34,1
19,313,9,1,17,34,2
19,313,9,1,20,34,1
19,313,9,1,20,33,1
19,313,9,1,30,34,1
19,313,2,1,27,34,1
19,313,2,2,15,27,2
19,313,4,1,31,35,2
19,313,4,1,24,34,3
19,313,4,1,24,33,2
19,313,6,2,13,25,6
19,313,7,1,16,34,1
19,313,7,1,37,41,1
19,313,8,2,51,,3
19,313,8,2,55,,1
19,313,9,1,18,34,2
19,313,9,3,51,55,4
19,313,3,1,27,34,1
19,313,7,1,17,33,2
19,313,7,1,22,34,1
19,313,2,2,16,28,3
19,313,3,2,16,33,2
19,313,4,1,13,35,1
19,313,4,2,16,33,5
19,313,6,1,31,35,5
19,313,6,1,13,16,2
19,313,7,2,12,24,3
19,313,9,1,31,34,1
19,313,9,1,26,34,1
19,313,4,2,14,26,1
19,313,6,1,16,34,1
19,313,8,1,30,34,1
19,313,4,1,27,35,1
19,313,4,1,25,34,1
19,313,4,1,27,34,2
19,313,5,1,30,35,1
19,313,5,1,18,33,1
19,313,5,1,19,33,3
19,313,6,1,27,34,2
19,313,6,1,18,33,2
19,313,8,1,20,33,1
19,313,9,1,24,33,1
19,313,9,3,55,,1
19,313,2,1,13,33,1
19,313,2,1,13,34,1
19,313,3,1,13,34,2
19,313,6,1,20,33,2
19,313,7,1,25,33,2
19,313,7,1,16,33,1
19,313,8,1,23,34,1
19,313,9,3,56,,1
19,313,9,1,36,40,1
19,313,9,1,28,34,1
19,313,2,1,23,34,1
19,313,4,1,28,34,2
19,313,5,2,9,21,2
19,313,5,1,14,33,1
19,313,5,1,14,34,1
19,313,6,2,8,20,2
19,313,7,1,13,34,1
19,313,8,1,13,34,1
19,313,8,2,53,,1
19,313,9,1,22,34,1
19,313,9,2,16,33,2
19,313,9,1,10,13,1
19,313,9,2,48,,2
19,314,2,1,28,31,31
19,314,2,1,27,30,29
19,314,2,1,31,34,67
19,314,2,1,24,27,10
19,314,2,1,17,20,3
19,314,2,1,32,35,59
19,314,2,1,30,33,41
19,314,2,1,29,33,13
19,314,2,1,27,33,7
19,314,2,1,28,33,10
19,314,2,1,28,34,4
19,314,2,1,16,19,7
19,314,2,2,18,30,4
19,314,2,2,19,31,12
19,314,2,2,31,43,5
19,314,2,2,20,32,12
19,314,2,2,13,33,5
19,314,2,2,28,40,6
19,314,2,2,21,33,3
19,314,2,2,23,35,7
19,314,2,1,48,51,1086
19,314,2,1,47,50,1371
19,314,2,1,49,52,752
19,314,2,1,54,,202
19,314,2,3,50,54,237
19,314,2,1,46,49,1780
19,314,2,3,47,51,408
19,314,2,1,50,53,521
19,314,2,1,53,56,223
19,314,2,3,49,53,286
19,314,2,3,46,50,461
19,314,2,1,56,,102
19,314,2,1,52,55,310
19,314,2,3,52,56,114
19,314,2,3,48,52,336
19,314,2,3,53,,84
19,314,2,3,51,55,158
19,314,2,1,51,54,404
19,314,2,3,55,,54
19,314,2,1,55,,133
19,314,2,3,54,,53
19,314,2,3,56,,31
19,314,3,1,31,34,281
19,314,3,1,28,31,143
19,314,3,2,18,30,148
19,314,3,1,28,33,39
19,314,3,1,28,34,11
19,314,3,2,20,32,82
19,314,3,2,17,29,105
19,314,3,1,29,33,59
19,314,3,1,29,34,27
19,314,3,2,19,31,158
19,314,3,1,30,34,63
19,314,3,1,30,33,144
19,314,3,1,16,19,49
19,314,3,1,29,32,145
19,314,3,1,23,26,56
19,314,3,2,16,28,60
19,314,3,1,32,35,259
19,314,3,1,26,29,115
19,314,3,1,22,25,40
19,314,3,1,21,24,34
19,314,3,1,25,28,70
19,314,3,1,24,27,55
19,314,3,1,15,18,31
19,314,3,1,13,34,11
19,314,3,2,20,33,14
19,314,3,1,14,17,43
19,314,3,1,17,20,47
19,314,3,2,31,43,35
19,314,3,2,15,27,35
19,314,3,1,27,30,134
19,314,3,2,18,33,25
19,314,3,1,27,34,8
19,314,3,1,27,33,21
19,314,3,2,17,33,8
19,314,3,1,26,34,5
19,314,3,1,26,33,8
19,314,3,2,21,33,24
19,314,3,1,20,23,24
19,314,3,2,22,34,26
19,314,3,2,19,33,19
19,314,3,1,18,21,39
19,314,3,2,13,33,8
19,314,3,1,19,22,48
19,314,3,2,27,39,17
19,314,3,1,13,16,7
19,314,3,2,28,40,11
19,314,3,2,29,41,9
19,314,3,2,24,36,18
19,314,3,2,25,37,9
19,314,3,2,23,35,11
19,314,3,1,54,,395
19,314,3,3,50,54,484
19,314,3,3,48,52,753
19,314,3,3,46,50,1020
19,314,3,3,47,51,959
19,314,3,1,55,,273
19,314,3,1,46,49,4168
19,314,3,3,49,53,551
19,314,3,1,48,51,2224
19,314,3,3,53,,198
19,314,3,1,49,52,1637
19,314,3,1,47,50,3020
19,314,3,1,51,54,934
19,314,3,1,53,56,540
19,314,3,3,52,56,255
19,314,3,3,51,55,320
19,314,3,1,50,53,1219
19,314,3,1,52,55,714
19,314,3,3,55,,99
19,314,3,1,56,,212
19,314,3,3,56,,91
19,314,3,3,54,,117
19,314,4,2,15,27,30
19,314,4,1,27,30,227
19,314,4,1,31,34,430
19,314,4,1,29,33,102
19,314,4,1,29,34,51
19,314,4,1,13,16,9
19,314,4,1,15,18,46
19,314,4,2,19,31,170
19,314,4,1,25,28,127
19,314,4,1,26,29,204
19,314,4,1,28,31,216
19,314,4,2,20,32,93
19,314,4,1,30,34,89
19,314,4,1,30,33,213
19,314,4,2,18,30,191
19,314,4,1,32,35,346
19,314,4,1,23,26,69
19,314,4,1,16,19,92
19,314,4,1,20,23,45
19,314,4,1,24,27,60
19,314,4,1,18,21,75
19,314,4,1,29,32,314
19,314,4,2,26,38,18
19,314,4,2,32,44,39
19,314,4,1,28,34,28
19,314,4,1,28,33,53
19,314,4,2,17,33,16
19,314,4,2,17,29,146
19,314,4,2,16,28,94
19,314,4,2,31,43,41
19,314,4,1,14,17,55
19,314,4,2,18,33,34
19,314,4,1,19,22,65
19,314,4,1,22,25,45
19,314,4,1,21,24,46
19,314,4,2,20,33,14
19,314,4,1,13,33,34
19,314,4,1,17,20,46
19,314,4,2,22,34,32
19,314,4,2,15,33,2
19,314,4,2,19,33,28
19,314,4,2,28,40,21
19,314,4,2,12,24,2
19,314,4,1,20,34,1
19,314,4,1,24,33,3
19,314,4,2,29,41,15
19,314,4,2,13,33,14
19,314,4,2,25,37,22
19,314,4,2,8,20,1
19,314,4,1,41,44,2309
19,314,4,1,42,45,4403
19,314,4,3,48,52,244
19,314,4,1,45,48,1943
19,314,4,1,51,54,331
19,314,4,1,43,46,3703
19,314,4,3,43,47,429
19,314,4,1,44,47,2627
19,314,4,3,46,50,334
19,314,4,1,50,53,422
19,314,4,3,47,51,318
19,314,4,1,47,50,1042
19,314,4,3,53,,52
19,314,4,3,52,56,69
19,314,4,1,55,,111
19,314,4,1,46,49,1322
19,314,4,3,44,48,419
19,314,4,3,51,55,107
19,314,4,1,48,51,727
19,314,4,3,45,49,427
19,314,4,3,42,46,431
19,314,4,1,49,52,587
19,314,4,1,40,43,420
19,314,4,3,54,,50
19,314,4,1,54,,140
19,314,4,3,49,53,213
19,314,4,3,50,54,146
19,314,4,3,55,,34
19,314,4,1,56,,82
19,314,4,1,52,55,243
19,314,4,1,53,56,152
19,314,5,2,18,30,290
19,314,5,1,27,30,531
19,314,5,1,32,35,881
19,314,5,1,18,21,76
19,314,5,2,28,40,47
19,314,5,1,29,34,145
19,314,5,1,29,33,259
19,314,5,1,28,31,581
19,314,5,1,16,19,74
19,314,5,1,26,29,347
19,314,5,2,17,29,259
19,314,5,1,27,34,20
19,314,5,1,27,33,32
19,314,5,1,30,33,616
19,314,5,1,30,34,252
19,314,5,1,29,32,750
19,314,5,1,28,33,204
19,314,5,1,28,34,96
19,314,5,1,31,34,956
19,314,5,1,31,35,17
19,314,5,2,19,31,238
19,314,5,1,24,27,94
19,314,5,2,29,41,30
19,314,5,1,21,24,62
19,314,5,1,14,17,55
19,314,5,2,24,36,41
19,314,5,2,22,34,41
19,314,5,2,27,39,41
19,314,5,1,13,33,81
19,314,5,1,13,34,43
19,314,5,1,17,20,49
19,314,5,2,32,44,78
19,314,5,1,19,22,87
19,314,5,2,25,37,16
19,314,5,1,23,26,58
19,314,5,2,16,28,140
19,314,5,2,21,33,42
19,314,5,2,15,27,53
19,314,5,2,20,32,94
19,314,5,1,25,28,133
19,314,5,2,13,33,25
19,314,5,2,31,43,89
19,314,5,1,20,23,53
19,314,5,1,15,18,52
19,314,5,2,18,33,32
19,314,5,1,22,25,67
19,314,5,2,9,21,2
19,314,5,2,30,42,16
19,314,5,1,16,34,1
19,314,5,1,13,16,10
19,314,5,2,23,35,46
19,314,5,2,19,33,20
19,314,5,2,26,38,39
19,314,5,1,26,34,3
19,314,5,1,26,33,11
19,314,5,1,38,41,1387
19,314,5,1,43,46,1816
19,314,5,1,49,52,248
19,314,5,1,36,39,2547
19,314,5,1,45,48,896
19,314,5,1,48,51,326
19,314,5,3,45,49,194
19,314,5,1,53,56,96
19,314,5,1,37,40,2279
19,314,5,3,43,47,205
19,314,5,1,46,49,609
19,314,5,3,42,46,207
19,314,5,1,42,45,2144
19,314,5,1,35,38,1269
19,314,5,3,46,50,158
19,314,5,1,41,44,1110
19,314,5,1,52,55,126
19,314,5,1,44,47,1264
19,314,5,1,51,54,152
19,314,5,1,47,50,480
19,314,5,3,47,51,147
19,314,5,1,40,43,190
19,314,5,1,34,37,227
19,314,5,1,50,53,194
19,314,5,3,44,48,221
19,314,5,3,51,55,58
19,314,5,3,54,,18
19,314,5,3,49,53,94
19,314,5,3,52,56,34
19,314,5,3,50,54,77
19,314,5,3,53,,30
19,314,5,3,48,52,118
19,314,5,1,55,,51
19,314,5,1,56,,34
19,314,5,1,39,42,135
19,314,5,1,54,,55
19,314,5,1,37,41,11
19,314,5,1,36,40,15
19,314,6,2,19,31,369
19,314,6,2,26,38,948
19,314,6,1,31,34,598
19,314,6,2,27,39,1325
19,314,6,2,29,41,542
19,314,6,2,28,40,1171
19,314,6,1,32,35,539
19,314,6,1,28,31,200
19,314,6,2,22,34,216
19,314,6,2,24,36,591
19,314,6,2,23,35,425
19,314,6,2,16,28,141
19,314,6,2,25,37,782
19,314,6,1,30,33,347
19,314,6,1,30,34,158
19,314,6,1,30,35,3
19,314,6,1,29,33,124
19,314,6,1,29,34,58
19,314,6,1,28,33,23
19,314,6,1,28,34,14
19,314,6,2,20,32,287
19,314,6,1,27,30,101
19,314,6,2,15,27,51
19,314,6,1,29,32,263
19,314,6,2,17,29,262
19,314,6,2,31,43,158
19,314,6,1,23,26,46
19,314,6,1,25,28,38
19,314,6,1,18,21,65
19,314,6,1,27,34,7
19,314,6,1,17,20,49
19,314,6,2,19,33,29
19,314,6,2,18,30,305
19,314,6,2,21,33,183
19,314,6,1,16,19,81
19,314,6,1,26,29,60
19,314,6,2,32,44,128
19,314,6,2,13,33,72
19,314,6,2,20,33,65
19,314,6,1,14,17,39
19,314,6,2,18,33,20
19,314,6,1,20,23,36
19,314,6,1,21,24,26
19,314,6,1,24,27,42
19,314,6,2,17,33,12
19,314,6,1,13,33,41
19,314,6,1,13,34,16
19,314,6,1,22,25,32
19,314,6,2,30,42,53
19,314,6,1,15,18,32
19,314,6,1,19,22,54
19,314,6,1,38,41,790
19,314,6,1,37,41,7
19,314,6,1,42,45,1291
19,314,6,1,36,39,1554
19,314,6,1,46,49,423
19,314,6,3,43,47,107
19,314,6,1,43,46,1062
19,314,6,1,37,40,1396
19,314,6,1,44,47,838
19,314,6,1,41,44,663
19,314,6,1,40,43,113
19,314,6,1,48,51,227
19,314,6,1,45,48,545
19,314,6,1,35,38,791
19,314,6,3,51,55,23
19,314,6,1,47,50,307
19,314,6,3,42,46,122
19,314,6,3,44,48,118
19,314,6,1,49,52,164
19,314,6,1,52,55,56
19,314,6,3,49,53,64
19,314,6,3,45,49,110
19,314,6,1,51,54,99
19,314,6,1,50,53,106
19,314,6,1,53,56,53
19,314,6,1,34,37,111
19,314,6,3,47,51,91
19,314,6,3,54,,11
19,314,6,1,39,42,85
19,314,6,1,54,,51
19,314,6,1,55,,30
19,314,6,3,46,50,89
19,314,6,3,48,52,70
19,314,6,1,56,,21
19,314,6,3,53,,21
19,314,6,3,52,56,22
19,314,6,3,50,54,36
19,314,6,3,55,,12
19,314,7,2,24,36,895
19,314,7,2,18,30,213
19,314,7,1,28,31,113
19,314,7,2,31,43,795
19,314,7,2,25,37,1004
19,314,7,1,29,33,66
19,314,7,2,20,33,96
19,314,7,2,28,40,1149
19,314,7,2,26,38,1183
19,314,7,2,32,44,602
19,314,7,2,27,39,1330
19,314,7,1,28,33,17
19,314,7,1,30,33,30
19,314,7,2,29,41,784
19,314,7,2,19,31,312
19,314,7,1,18,21,41
19,314,7,2,20,32,404
19,314,7,2,30,42,565
19,314,7,2,21,33,265
19,314,7,2,23,35,703
19,314,7,2,13,33,113
19,314,7,1,29,32,112
19,314,7,2,22,34,344
19,314,7,1,27,30,62
19,314,7,1,27,33,9
19,314,7,1,27,34,1
19,314,7,2,17,29,185
19,314,7,1,32,35,53
19,314,7,2,19,33,34
19,314,7,1,31,34,45
19,314,7,1,25,28,15
19,314,7,1,14,17,19
19,314,7,1,19,22,29
19,314,7,1,26,29,26
19,314,7,1,17,20,19
19,314,7,1,13,16,7
19,314,7,1,15,18,19
19,314,7,1,16,19,26
19,314,7,1,23,26,17
19,314,7,1,45,48,171
19,314,7,3,46,50,33
19,314,7,1,43,46,344
19,314,7,1,54,,14
19,314,7,1,35,38,268
19,314,7,3,47,51,29
19,314,7,1,47,50,95
19,314,7,1,36,39,500
19,314,7,1,49,52,45
19,314,7,1,42,45,402
19,314,7,3,49,53,21
19,314,7,1,41,44,213
19,314,7,1,44,47,256
19,314,7,1,37,41,2
19,314,7,1,48,51,82
19,314,7,1,37,40,485
19,314,7,1,46,49,126
19,314,7,1,38,41,260
19,314,7,3,50,54,17
19,314,7,3,48,52,18
19,314,7,3,43,47,38
19,314,7,3,53,,7
19,314,7,3,52,56,6
19,314,7,3,42,46,42
19,314,7,3,44,48,42
19,314,7,3,45,49,36
19,314,7,1,39,42,33
19,314,7,1,34,37,45
19,314,7,1,55,,12
19,314,7,1,29,34,23
19,314,7,1,28,34,11
19,314,7,1,30,34,20
19,314,7,2,15,27,32
19,314,7,2,16,28,55
19,314,7,1,13,33,10
19,314,7,2,18,33,6
19,314,7,1,20,23,7
19,314,7,2,34,46,518
19,314,7,2,35,47,373
19,314,7,2,36,48,268
19,314,7,2,40,52,90
19,314,7,2,38,50,157
19,314,7,2,41,53,65
19,314,7,2,33,45,683
19,314,7,2,37,49,215
19,314,7,2,39,51,111
19,314,7,2,42,54,50
19,314,7,2,49,,8
19,314,7,2,46,,15
19,314,7,2,43,55,37
19,314,7,2,48,,6
19,314,7,2,44,56,28
19,314,7,2,45,,21
19,314,7,2,47,,11
19,314,8,2,20,32,896
19,314,8,2,32,44,243
19,314,8,2,28,40,542
19,314,8,2,22,34,785
19,314,8,2,27,39,752
19,314,8,1,29,34,10
19,314,8,1,29,33,17
19,314,8,2,18,30,436
19,314,8,2,29,41,408
19,314,8,2,25,37,665
19,314,8,2,21,33,712
19,314,8,2,26,38,611
19,314,8,2,19,31,722
19,314,8,2,23,35,743
19,314,8,2,17,29,321
19,314,8,2,24,36,771
19,314,8,2,30,42,311
19,314,8,2,20,33,188
19,314,8,1,29,32,27
19,314,8,2,31,43,351
19,314,8,2,13,33,273
19,314,8,1,32,35,33
19,314,8,2,15,27,30
19,314,8,2,19,33,42
19,314,8,1,16,19,14
19,314,8,1,28,31,27
19,314,8,1,22,25,2
19,314,8,1,25,33,1
19,314,8,1,30,34,6
19,314,8,1,17,20,19
19,314,8,1,31,34,9
19,314,8,2,14,26,1
19,314,8,1,18,21,29
19,314,8,1,13,16,22
19,314,8,1,28,34,4
19,314,8,1,19,22,61
19,314,8,1,20,23,11
19,314,8,1,25,28,3
19,314,8,1,27,30,36
19,314,8,1,24,27,5
19,314,8,1,23,26,6
19,314,8,1,21,33,1
19,314,8,1,43,46,82
19,314,8,1,41,44,44
19,314,8,1,45,48,48
19,314,8,1,46,49,41
19,314,8,1,35,38,56
19,314,8,3,42,46,5
19,314,8,1,36,39,104
19,314,8,1,47,50,28
19,314,8,1,42,45,92
19,314,8,3,47,51,11
19,314,8,1,37,40,94
19,314,8,1,44,47,59
19,314,8,3,45,49,19
19,314,8,1,39,42,2
19,314,8,1,38,41,51
19,314,8,1,52,55,3
19,314,8,3,53,,3
19,314,8,1,34,37,13
19,314,8,1,53,56,2
19,314,8,1,49,52,9
19,314,8,3,43,47,14
19,314,8,3,52,56,2
19,314,8,3,49,53,6
19,314,8,1,40,43,10
19,314,8,1,48,51,18
19,314,8,3,44,48,11
19,314,8,1,54,,4
19,314,8,3,48,52,5
19,314,8,3,50,54,3
19,314,8,1,51,54,6
19,314,8,2,36,48,74
19,314,8,2,35,47,92
19,314,8,2,38,50,41
19,314,8,2,33,45,126
19,314,8,2,34,46,101
19,314,9,1,17,20,44
19,314,9,2,20,33,72
19,314,9,1,13,16,57
19,314,9,2,26,38,158
19,314,9,1,19,22,248
19,314,9,2,28,40,134
19,314,9,2,23,35,167
19,314,9,2,20,32,351
19,314,9,2,25,37,139
19,314,9,2,31,43,86
19,314,9,2,13,33,105
19,314,9,2,27,39,180
19,314,9,1,14,17,53
19,314,9,2,22,34,218
19,314,9,2,24,36,210
19,314,9,1,15,18,19
19,314,9,2,29,41,105
19,314,9,2,21,33,202
19,314,9,2,17,29,103
19,314,9,2,19,31,254
19,314,9,2,30,42,88
19,314,9,1,16,19,23
19,314,9,1,16,34,1
19,314,9,1,20,23,16
19,314,9,1,26,29,18
19,314,9,1,29,34,2
19,314,9,1,29,33,6
19,314,9,1,17,33,8
19,314,9,1,18,21,107
19,314,9,2,18,30,191
19,314,9,2,18,33,5
19,314,9,1,26,33,1
19,314,9,1,14,34,1
19,314,9,2,16,28,26
19,314,9,1,19,34,1
19,314,9,1,25,28,4
19,314,9,1,37,40,66
19,314,9,1,36,39,74
19,314,9,1,38,41,32
19,314,9,1,43,46,41
19,314,9,1,45,48,21
19,314,9,1,42,45,45
19,314,9,3,46,50,3
19,314,9,1,35,38,27
19,314,9,1,44,47,32
19,314,9,1,47,50,10
19,314,9,1,55,,2
19,314,9,1,34,37,4
19,314,9,1,28,31,3
19,314,9,1,18,33,5
19,314,9,1,16,33,2
19,314,9,2,6,18,1
19,314,9,1,29,35,1
19,314,9,1,20,33,3
19,314,9,1,26,34,1
19,314,9,2,19,33,15
19,314,9,1,27,30,17
19,314,9,2,35,47,61
19,314,9,2,43,55,5
19,314,9,2,39,51,24
19,314,9,2,36,48,53
19,314,9,2,34,46,81
19,314,9,2,33,45,127
19,314,9,2,38,50,25
19,314,9,2,40,52,16
19,314,9,2,37,49,39
19,314,9,2,41,53,11
19,314,9,2,50,,1
19,314,9,2,46,,2
19,314,2,1,29,32,41
19,314,2,1,30,34,13
19,314,2,1,29,34,9
19,314,2,2,13,25,1
19,314,2,2,17,29,9
19,314,2,1,26,29,19
19,314,2,1,25,28,12
19,314,2,2,22,34,7
19,314,2,2,26,38,5
19,314,3,2,32,44,33
19,314,3,2,15,33,1
19,314,3,1,13,33,19
19,314,3,1,24,33,2
19,314,3,1,23,34,1
19,314,3,2,26,38,7
19,314,4,2,11,23,2
19,314,4,1,25,33,4
19,314,4,2,21,33,23
19,314,4,1,26,34,4
19,314,4,2,23,35,16
19,314,4,1,27,34,5
19,314,4,1,13,34,8
19,314,4,2,24,36,16
19,314,4,3,56,,27
19,314,5,1,22,34,2
19,314,5,2,12,24,2
19,314,5,2,13,25,3
19,314,5,2,17,33,13
19,314,5,2,20,33,15
19,314,5,1,25,34,1
19,314,5,1,25,33,6
19,314,5,2,11,23,1
19,314,5,3,56,,5
19,314,6,1,31,35,8
19,314,6,2,16,33,7
19,314,6,1,27,33,9
19,314,6,2,13,25,3
19,314,6,1,13,16,8
19,314,6,1,36,40,13
19,314,6,1,38,42,1
19,314,7,1,24,27,15
19,314,7,1,23,33,1
19,314,7,1,22,25,15
19,314,7,1,21,24,4
19,314,7,2,14,26,5
19,314,7,1,50,53,29
19,314,7,3,51,55,8
19,314,7,1,40,43,39
19,314,7,1,36,40,5
19,314,7,1,53,56,21
19,314,7,1,52,55,20
19,314,7,1,56,,6
19,314,8,2,16,28,43
19,314,8,1,25,34,1
19,314,8,2,42,54,17
19,314,8,2,39,51,30
19,314,8,2,37,49,41
19,314,8,1,15,18,3
19,314,8,1,14,17,19
19,314,8,3,46,50,5
19,314,9,2,15,27,26
19,314,9,2,32,44,81
19,314,9,1,22,25,12
19,314,2,2,32,44,3
19,314,3,1,19,33,4
19,314,3,1,15,33,1
19,314,3,2,30,42,8
19,314,4,2,16,33,6
19,314,4,2,30,42,9
19,314,4,2,27,39,15
19,314,5,1,24,34,2
19,314,5,1,24,33,7
19,314,5,3,55,,14
19,314,6,3,56,,7
19,314,7,1,51,54,29
19,314,7,2,10,22,2
19,314,7,2,50,,5
19,314,8,1,13,34,2
19,314,8,2,11,23,2
19,314,8,2,41,53,16
19,314,8,2,44,56,6
19,314,8,2,45,,5
19,314,8,2,40,52,18
19,314,8,2,43,55,11
19,314,8,2,46,,4
19,314,8,2,48,,3
19,314,8,1,50,53,10
19,314,9,1,30,34,2
19,314,9,1,30,33,1
19,314,9,1,24,27,3
19,314,2,2,19,33,3
19,314,2,2,14,26,1
19,314,3,1,31,35,7
19,314,3,1,25,33,6
19,314,3,2,14,26,3
19,314,4,1,26,33,7
19,314,4,1,30,35,1
19,314,5,2,10,22,3
